,id,text
9680,ylt,"and He overthroweth these cities, and all the circuit, and all the inhabitants of the cities, and that which is shooting up from the ground."
9681,ylt,"And his wife looketh expectingly from behind him, and she is -- a pillar of salt!"
9682,ylt,"And Abraham riseth early in the morning, unto the place where he hath stood `before' the face of Jehovah;"
9683,ylt,"and he looketh on the face of Sodom and Gomorrah, and on all the face of the land of the circuit, and seeth, and lo, the smoke of the land went up as smoke of the furnace."
9684,ylt,"And it cometh to pass, in God's destroying the cities of the circuit, that God remembereth Abraham, and sendeth Lot out of the midst of the overthrow in the overthrowing of the cities in which Lot dwelt."
9685,ylt,"And Lot goeth up out of Zoar, and dwelleth in the mountain, and his two daughters with him, for he hath been afraid of dwelling in Zoar, and he dwelleth in a cave, he and his two daughters."
9686,ylt,"And the first-born saith unto the younger, `Our father `is' old, and a man there is not in the earth to come in unto us, as `is' the way of all the earth;"
9687,ylt,"come, we cause our father to drink wine, and lie with him, and preserve from our father -- a seed.'"
9688,ylt,"And they cause their father to drink wine on that night; and the first-born goeth in, and lieth with her father, and he hath not known in her lying down, or in her rising up."
9689,ylt,"And it cometh to pass, on the morrow, that the first-born saith unto the younger, `Lo, I have lain yesterday-night with my father: we cause him to drink wine also to-night, and go thou in, lie with him, and we preserve from our father -- a seed.'"
9690,ylt,"And they cause their father to drink wine on that night also, and the younger riseth and lieth with him, and he hath not known in her lying down, or in her rising up."
9691,ylt,"And the two daughters of Lot conceive from their father,"
9692,ylt,"and the first-born beareth a son, and calleth his name Moab; he `is' father of Moab unto this day;"
9693,ylt,"as to the younger, she also hath born a son, and calleth his name Ben-Ammi: he `is' father of the Beni-Ammon unto this day."
9694,ylt,"And Abraham journeyeth from thence toward the land of the south, and dwelleth between Kadesh and Shur, and sojourneth in Gerar;"
9695,ylt,"and Abraham saith concerning Sarah his wife, `She is my sister;' and Abimelech king of Gerar sendeth and taketh Sarah."
9696,ylt,"And God cometh in unto Abimelech in a dream of the night, and saith to him, `Lo, thou `art' a dead man, because of the woman whom thou hast taken -- and she married to a husband.'"
9697,ylt,"And Abimelech hath not drawn near unto her, and he saith, `Lord, also a righteous nation dost thou slay?"
9698,ylt,"hath not he himself said to me, She `is' my sister! and she, even she herself, said, He `is' my brother; in the integrity of my heart, and in the innocency of my hands, I have done this.'"
9699,ylt,"And God saith unto him in the dream, `Yea, I -- I have known that in the integrity of thy heart thou hast done this, and I withhold thee, even I, from sinning against Me, therefore I have not suffered thee to come against her;"
9700,ylt,"and now send back the man's wife, for he `is' inspired, and he doth pray for thee, and live thou; and if thou do not send back, know that dying thou dost die, thou, and all that thou hast.'"
9701,ylt,"And Abimelech riseth early in the morning, and calleth for all his servants, and speaketh all these words in their ears; and the men fear exceedingly;"
9702,ylt,"and Abimelech calleth for Abraham, and saith to him, `What hast thou done to us? and what have I sinned against thee, that thou hast brought upon me, and upon my kingdom, a great sin? works which are not done thou hast done with me.'"
9703,ylt,"Abimelech also saith unto Abraham, `What hast thou seen that thou hast done this thing?'"
9704,ylt,"And Abraham saith, `Because I said, `Surely the fear of God is not in this place, and they have slain me for the sake of my wife;"
9705,ylt,"and also, truly she is my sister, daughter of my father, only not daughter of my mother, and she becometh my wife;"
9706,ylt,"and it cometh to pass, when God hath caused me to wander from my father's house, that I say to her, This `is' thy kindness which thou dost with me: at every place whither we come, say of me, He `is' my brother.'"
9707,ylt,"And Abimelech taketh sheep and oxen, and servants and handmaids, and giveth to Abraham, and sendeth back to him Sarah his wife;"
9708,ylt,"and Abimelech saith, `Lo, my land `is' before thee, where it is good in thine eyes, dwell;'"
9709,ylt,"and to Sarah he hath said, `Lo, I have given a thousand silverlings to thy brother; lo, it is to thee a covering of eyes, to all who are with thee;' and by all this she is reasoned with."
9710,ylt,"And Abraham prayeth unto God, and God healeth Abimelech and his wife, and his handmaids, and they bear:"
9711,ylt,"for Jehovah restraining had restrained every womb of the house of Abimelech, because of Sarah, Abraham's wife."
9712,ylt,"And Jehovah hath looked after Sarah as He hath said, and Jehovah doth to Sarah as He hath spoken;"
9713,ylt,"and Sarah conceiveth, and beareth a son to Abraham, to his old age, at the appointed time that God hath spoken of with him;"
9714,ylt,"and Abraham calleth the name of his son who is born to him, whom Sarah hath born to him -- Isaac;"
9715,ylt,"and Abraham circumciseth Isaac his son, `being' a son of eight days, as God hath commanded him."
9716,ylt,"And Abraham `is' a son of a hundred years in Isaac his son being born to him,"
9717,ylt,"and Sarah saith, `God hath made laughter for me; every one who is hearing laugheth for me.'"
9718,ylt,"She saith also, `Who hath said to Abraham, Sarah hath suckled sons, that I have born a son for his old age?'"
9719,ylt,"And the lad groweth, and is weaned, and Abraham maketh a great banquet in the day of Isaac's being weaned;"
9720,ylt,"and Sarah seeth the son of Hagar the Egyptian, whom she hath borne to Abraham, mocking,"
9721,ylt,"and she saith to Abraham, `Cast out this handmaid and her son; for the son of this handmaid hath no possession with my son -- with Isaac.'"
9722,ylt,"And the thing is very wrong in the eyes of Abraham, for his son's sake;"
9723,ylt,"and God saith unto Abraham, `Let it not be wrong in thine eyes because of the youth, and because of thy handmaid: all that Sarah saith unto thee -- hearken to her voice, for in Isaac is a seed called to thee."
9724,ylt,"As to the son of the handmaid also, for a nation I set him, because he `is' thy seed.'"
9725,ylt,"And Abraham riseth early in the morning, and taketh bread, and a bottle of water, and giveth unto Hagar (placing `it' on her shoulder), also the lad, and sendeth her out; and she goeth on, and goeth astray in the wilderness of Beer-Sheba;"
9726,ylt,"and the water is consumed from the bottle, and she placeth the lad under one of the shrubs."
9727,ylt,"And she goeth and sitteth by herself over-against, afar off, about a bow-shot, for she said, `Let me not look on the death of the lad;' and she sitteth over-against, and lifteth up her voice, and weepeth."
9728,ylt,"And God heareth the voice of the youth; and the messenger of God calleth unto Hagar from the heavens, and saith to her, `What to thee, Hagar? fear not; for God hath hearkened unto the voice of the youth where he `is';"
9729,ylt,"rise, lift up the youth, and lay hold on him with thy hand, for for a great nation I set him.'"
9730,ylt,"And God openeth her eyes, and she seeth a well of water, and she goeth and filleth the bottle `with' water, and causeth the youth to drink;"
9731,ylt,"and God is with the youth, and he groweth, and dwelleth in the wilderness, and is an archer;"
9732,ylt,"and he dwelleth in the wilderness of Paran, and his mother taketh for him a wife from the land of Egypt."
9733,ylt,"And it cometh to pass at that time that Abimelech speaketh -- Phichol also, head of his host -- unto Abraham, saying, `God `is' with thee in all that thou art doing;"
9734,ylt,"and now, swear to me by God here: thou dost not lie to me, or to my continuator, or to my successor; according to the kindness which I have done with thee thou dost with me, and with the land in which thou hast sojourned.'"
9735,ylt,"And Abraham saith, `I -- I do swear.'"
9736,ylt,"And Abraham reasoned with Abimelech concerning the matter of a well of water which Abimelech's servants have taken violently away,"
9737,ylt,"and Abimelech saith, `I have not known who hath done this thing, and even thou didst not declare to me, and I also, I have not heard save to-day.'"
9738,ylt,"And Abraham taketh sheep and oxen, and giveth to Abimelech, and they make, both of them, a covenant;"
9739,ylt,and Abraham setteth seven Lambs of the flock by themselves.
9740,ylt,"And Abimelech saith unto Abraham, `What `are' they -- these seven lambs which thou hast set by themselves?'"
9741,ylt,"And he saith, `For -- the seven lambs thou dost accept from my hand, so that it becometh a witness for me that I have digged this well;'"
9742,ylt,"therefore hath he called that place `Beer-Sheba,' for there have both of them sworn."
9743,ylt,"And they make a covenant in Beer-Sheba, and Abimelech riseth -- Phichol also, head of his host -- and they turn back unto the land of the Philistines;"
9744,ylt,"and `Abraham' planteth a tamarask in Beer-Sheba, and preacheth there in the name of Jehovah, God age-during;"
9745,ylt,and Abraham sojourneth in the land of the Philistines many days.
9746,ylt,"And it cometh to pass after these things that God hath tried Abraham, and saith unto him, `Abraham;' and he saith, `Here `am' I.'"
9747,ylt,"And He saith, `Take, I pray thee, thy son, thine only one, whom thou hast loved, even Isaac, and go for thyself unto the land of Moriah, and cause him to ascend there for a burnt-offering on one of the mountains of which I speak unto thee.'"
9748,ylt,"And Abraham riseth early in the morning, and saddleth his ass, and taketh two of his young men with him, and Isaac his son, and he cleaveth the wood of the burnt-offering, and riseth and goeth unto the place of which God hath spoken to him."
9749,ylt,"On the third day -- Abraham lifteth up his eyes, and seeth the place from afar;"
9750,ylt,"and Abraham saith unto his young men, `Remain by yourselves here with the ass, and I and the youth go yonder and worship, and turn back unto you.'"
9751,ylt,"And Abraham taketh the wood of the burnt-offering, and placeth on Isaac his son, and he taketh in his hand the fire, and the knife; and they go on both of them together."
